	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-75-5147-01A	0.0230177899549957	0	0.0948417857484661	0.00924653742654093	0	0.252466167547948	0.0131649268620005	0	0.0379561193376733	0.0223565395957594	0.00632508285245904	0	0.0369455159976713	0.0491534744652022	0.0922154004946429	0.157073740458492	0.17695877209835	0.00834084938828328	0	0.00468900393003795	0.00245876060950015	0.0127895332319767	0	0.475621922697793	0.881942350033189
TCGA-75-6206-01A	0.0396461609227978	0	0.0237894512152051	0.0270011814610337	0	0.0597594450552414	0.00944521773675933	0.0383704279071361	0.0158932082930614	0	0	0.00909175071364909	0	0.441723104972055	0.0323354073761317	0.248449076113494	0.000419774630694835	0.000444336605080782	0.0482491912508642	0	0	0.00538226574679549	0	0.402674012375681	0.935034176248584
TCGA-75-6212-01A	0.0955889295335922	0	0.0869454662893884	0.0209242329512429	0	0.132764547816357	0	0.00655528264724304	0.0370615211039644	0	0	0.0123289163919345	0.000108234753119115	0.0356193592799258	0.00997455425025568	0.172604230698816	0.227266169784007	0.016947630147248	0.128091258491251	0	0	0.0172196658616534	0	0.224384161805056	0.986429793991889
TCGA-75-6214-01A	0.01388011501196	0	0.00766579106370963	0.115465509203141	0	0.0985650256751035	0.0199949027035409	0.0459775906883567	0.0285932726132765	0	0	0.0214519043316961	0	0.276299831926806	0.0746270044952277	0.185582669793647	0.02694958050916	0.0286343161790317	0.0331391924249377	0	0	0.0231732933804068	0	0.18093327213061	1.02944374313354
TCGA-75-7025-01A	0.047554020216316	0.043495265547266	0.0370802980813957	0.091353867549361	0	0.229640322215123	0	0.00968154550010805	0.0515309367724323	0	0.00694926688232512	0.00583912352340079	0.0738710160421691	0	0.00297434987597034	0.0554636019459017	0.239234787547356	0.056474808185176	0.0488567901156987	0	0	0	0	0.328593635878574	0.946458027115661
TCGA-75-7027-01A	0.00489910698096136	0	0.145176318944228	0.0453682691611134	0	0.188499980140903	0.00198885592584033	0.00891625047513729	0.030013786613826	0	0	0.0132517216728774	0.00866834572641321	0.156095860939195	0.0692945732707329	0.159863374797425	0.0361472828043079	0.00392214746354133	0.125052017048661	0	0	0.00284210803483667	0	0.230723253443739	0.985733929676209
TCGA-78-7143-01A	0.0410125410923454	0	0	0.0264135809543182	0	0.16607423204829	0	0.0488680817650861	0.0318994655250276	0	0	0.0144533974127134	0.020506000740733	0.123777541864588	0.00545013191138864	0.124618121780017	0.152444520280649	0.176338102461356	0.0677055558215705	0	0	0.000438726341916722	0	0.411289725984416	0.911052109489923
TCGA-78-7145-01A	0.00472022555493959	0	0	0	0	0.2174569048835	0.000824120015561398	0	0.0316485224761082	0	0	0	0.0569219455689391	0.23076586186588	0.00919266076001118	0.174819150082542	0.115961235364515	0.0723576750556609	0.0335446318093785	0.038443068955965	0	0.0133439976069984	0	0.207838877983599	1.01346597508428
TCGA-78-7146-01A	0	0.103567053626286	0	0.0247437477258642	0	0.185689172039103	0.0895668153413699	0	0.0134372998501116	0	0	0.00512459839483585	0.000436601564696498	0.20243538738228	0.0911118353344043	0.197988175316502	0.0269061326974145	0.0180591201255125	0	0.0376191200511957	0	0.0033149405504233	0	0.228969136444528	0.998067515182858
TCGA-78-7147-01A	0.0335255660046447	0	0.0276724738216774	0.127715038406649	0	0.131515708747101	0	0.0226702297089904	0.0321268655034644	0	0	0.0384970599641087	0.0109458350339632	0.0589461141687479	0.186466212114201	0.148215787445319	0.0543045467638154	0.0144304028849123	0.112968159432407	0	0	0	0	0.394028104929047	0.921953161366374
TCGA-78-7148-01A	0.0397674888258909	0	0.0655005868024047	0.191650835427763	0	0.0868850722965875	0.0102764605205342	0.0608272463922803	0.0460914149550999	0	0	0.0599994143056441	0.0177864397915816	0.0698012430464857	0.0685621237858886	0.136241431226716	0.0649686031967679	0.00455833997911967	0.0757186662575676	0	0	0.00136463318966907	0	0.20102165781983	1.00084438558039
TCGA-78-7149-01A	0.0221259013189386	0	0.286617635175932	0.0839485609578581	0	0.14023929561231	0	0.0319402303049568	0.0442416018682891	0	0	0.0420479292209899	0.0127898019177403	0.0909935986321765	0.0768028929514019	0.0802244344175239	0.0118150830557973	0.0117993512506467	0.0644136833154388	0	0	0	0.04	0.136767472969531	1.01711265895628
TCGA-78-7150-01A	0.102739074372883	0	0.0927011769976593	0.069280957855462	0	0.0854887503370585	0.0243380456923322	0.0418119234842706	0.0221127492310267	0	0	0.0482623621839078	0	0.224945873900569	0.058541125286337	0.143053247046485	0	0.0578126952275919	0.0251524746158126	0	0	0.00375954376860329	0.01	0.169740931763363	1.01763309409478
TCGA-78-7152-01A	0.0235277432795548	0.043740590531397	0.07070059470051	0.113297636071823	0	0.16395493062254	0.0154454636112862	0.0186078124930988	0.0462327999020075	0.010264511725754	0	0.068834073153662	0	0.129418437572168	0.0915545062133266	0.115777434924906	0.0117718029536694	0	0.0708416663666855	0	0	0.00602999587761204	0	0.33661930758469	0.944775250642251
TCGA-78-7153-01A	0.0677626148675984	0	0.213235953793888	0.114938988131613	0	0.179443731478372	0.0022439953033872	0.0149945688564114	0.0303125301086566	0	0	0.0806239368409122	0.0129582466515783	0.0479818515969025	0.0164897179585159	0.127306589649791	0.0191749631961022	0.0131196697385612	0.0594126418277101	0	0	0	0.03	0.150672838409657	1.01521331498619
TCGA-78-7154-01A	0.0587613558336345	0	0.0152810752206466	0.040621971834007	0	0.381197811488774	0.0011614268413773	0.0082731416855725	0.00257774259025442	0	0.00700743254413058	0.0281839203897255	0.0198734801014369	0.020338290141338	0.126733556179023	0.148112220694259	0.0568891966704828	0.0147673538534204	0.0696244739910675	0	0	0.000595549940850255	0	0.284915895685738	0.97167455475144
TCGA-78-7155-01A	0.0936409876967619	0	0.0110575236291794	0.224056193768015	0	0.125199624208498	0.0728115059312516	0.0450488236117522	0	0.0110483654674762	0	0.0105128307717029	0.015806987979081	0.0508405274589152	0.0995590908583007	0.172772046565648	0.053294565494556	0	0.0124408928591334	0	0	0.00191003369972847	0.01	0.169682670894557	1.02088795866795
TCGA-78-7156-01A	0.0567979541075062	0	0.0650379875430716	0.104280624372893	0	0.220875166654472	0	0.0388530551719128	0	0.0377217552644609	0	0.0302561663840913	0.0206525191588674	0.0152935566191276	0.138288084559779	0.133821804990671	0.0167044125549387	0.00646334270985177	0.11226514196487	0	0.00268842794348803	0	0.14	0.0954173338897627	1.05219002979387
TCGA-78-7158-01A	0	0.00825609109651419	0.0312487098655475	0.0382790483726004	0	0.223827030632834	0	0.0029303279253185	0.0270400585440706	0	0	0.0335505313933901	0.0278004933132963	0.0366526925526826	0.0492977952702661	0.259344503278481	0.120434040460679	0.027713157910397	0.104233173907446	0	0	0.0093923454764777	0	0.171884983274238	1.01197376472278
TCGA-78-7159-01A	0.0351895099417333	0	0.228392271945884	0.099051704712494	0	0.0999638958997279	0	0.00105958703261518	0.0623214821350762	0	0	0.0455839531365423	0	0.163612224529783	0.0676941742602816	0.125528229702419	0	0.0288074571237619	0.00976607226915019	0	0	0.0330294373105315	0	0.253382082336471	0.977259705242677
TCGA-78-7160-01A	0.0324785613631724	0	0.0164975860801076	0.205945698248409	0	0.180660086045359	0.0381559829896934	0	0.014410893223952	0	0	0.0125654455376697	0.0146494890456154	0.0965923098975005	0.0781564575239564	0.179255087495977	0.0214964935709619	0.0687840591487673	0.0340555936485709	0	0	0.00629625618028838	0	0.463852151128879	0.885196674091277
TCGA-78-7161-01A	0.00334248085614715	0	0.190650733771071	0.01680734176821	0	0.292839686830624	0	0	0.0982140549950392	0	0	0.00825181665943024	0.00610916381305862	0.189084853571385	0.0582588276900273	0.0801571186288562	0	0.0389316114016301	0	0.00290545783799483	0	0.0144468521765266	0.26	0.0763989176437238	1.05342174682978
TCGA-78-7162-01A	0.0155946588255271	0.0198292020468892	0.0611221147238068	0.131013563815849	0	0.251241518966877	0	0.0247370128036759	0.00133770356542357	0.0148207454930715	0	0.0222484041820248	0	0.0529411263601398	0.0664125395865126	0.15382984842095	0.0433464130588799	0.0448648721602959	0.0966602759900763	0	0	0	0	0.344437484563978	0.940615538730526
TCGA-78-7163-01A	0.06177014141023	0	0.148526286744941	0.230749802099371	0	0.241373811549812	0.0073242862109892	0.0213483951239871	0.0305799223900982	0.0285834170379225	0	0.0104355157115911	0.00808613210175534	0.00767556326755851	0.0340761722617571	0.0807717694594248	0.025497012362903	0.0291962551463887	0.0331916447320003	0	0	0.000813872389270757	0.12	0.0995356429206602	1.05346136276831
TCGA-78-7166-01A	0.0623637215534323	0	0.258135412412637	0.105225842818874	0	0.0624960507081609	0	0.0517022008830373	0.0140487029877158	0	0	0.0516915431706262	0	0.195870254764513	0.118235836654267	0.0407802139131057	0	0	0.0394502201336301	0	0	0	0	0.247216224983532	0.982387031637293
TCGA-78-7167-01A	0.0451557494337431	0	0.104905051593455	0.107221303577471	0	0.16410521053595	0	0.0537501036168078	0.0458119455945169	0	0	0.0311325523406242	0.0444680922497442	0.0460897583110693	0.0766516892757735	0.159036490000149	0.0443388268038376	0.00311863658852689	0.0742145900783314	0	0	0	0.36	0.0502236904517682	1.05215327041885
TCGA-78-7220-01A	0.0300220526569978	0	0.0180704637329695	0.17826282684883	0	0.11095464541202	0.0660588507491505	0.12227311079333	0	0	0	0.0296352797390083	0.00917570191759485	0.125932982428764	0.0688990243949299	0.155896776734811	0.0215136139598232	0	0.057027052641259	0	0	0.0062776179905122	0.01	0.16766013343206	1.0193924605768
TCGA-78-7535-01A	0	0.0277782206832836	0.0270299526837069	0.0474157725792147	0	0.091496432255235	0	0	0.0180178133731613	0	0.0166829126965482	0.0176323061661132	0.0182856983658794	0.308020479037235	0.0132038896108768	0.211364871335105	0.194289163821674	0	0.0087824873919669	0	0	0	0	0.303137512522889	0.979791417467465
TCGA-78-7536-01A	0.00395176582108381	0	0.113315655997808	0.0443086824999109	0	0.0928668112603105	0.0243286169064746	0.0200361380146767	0.00867413407631215	0.0344801686800234	0	0.0879603467300055	0.00902049016710168	0.0690902295939183	0.13791422015478	0.266243432097061	0.0429006499832876	0	0.037747017112421	0	0.00216858357180811	0.00499305733301698	0	0.351774760567679	0.940696377932232
TCGA-78-7537-01A	0	0.00620004014260829	0.286389216540507	0.116578577952733	0	0.0612554667113971	0	0.00240796497192457	0.0665464548632836	0	0	0.0525294760615875	0.00108707470909455	0.0574004314700087	0.00909183608879985	0.151783414237965	0.0818185064996393	0.0324674059558554	0.0744441337945961	0	0	0	0	0.21344082823651	0.986806480843042
TCGA-78-7539-01A	0.00610746399601224	0	0.0178329327210161	0.176312665517548	0	0.13291247299663	0.0487834068248401	0.0247115879488006	0.0513410369946987	0	0	0.0347708762471859	0.0114731059333281	0.0838484506185085	0.0745531433421897	0.146290107530613	0.087895338819799	0.0279480259619381	0.071332734064036	0	0	0.00388665048285634	0	0.334679045747291	0.945513959432253
TCGA-78-7540-01A	0	0.0337012538666358	0.0273504455858875	0.0704563539319437	0	0.0942432124589592	0	0	0.0557015511284194	0	0	0.0780095329229608	0	0.2386088310029	0.0226953585224111	0.248714792627639	0.0632366475250838	0	0.0672820204271599	0	0	0	0.01	0.169404361679984	1.03086122252329
TCGA-78-7542-01A	0.0160752001033247	0	0.0194361568007105	0.0418967774298946	0	0.100066727327844	0.0980147573094803	0.0714372931789698	0.0103956025704199	0	0.008291830206896	0.0185689866707229	0	0.102783999878311	0.177198270282337	0.0936926989484576	0.0562251567530109	0.119105551825192	0.0668109907144294	0	0	0	0	0.192809174130509	1.02721585825167
TCGA-78-7633-01A	0.031601151811779	0	0.013062613973377	0.0330483637782443	0	0.253990538277425	0	0.0608238312030791	0	0	0	0.0435253092430571	0.074331159269374	0.0722065541213994	0.0197338426976427	0.221850471151635	0.0181973115374794	0.088325369138543	0.0674552658535092	0	0	0.0018482179434554	0.28	0.0711487474563429	1.05355095535614
TCGA-78-8640-01A	0.0167827614155289	0	0.218768635763296	0	0	0.11929785350412	0.0214048946625034	0.00537703012968756	0.00562427636295554	0	0.0117149702627146	0.0299521042841701	0	0.285107735395181	0.106342439453931	0.159235224599095	0.00425044464998731	0	0.0161416295168301	0	0	0	0	0.390786415155243	0.923120621443441
TCGA-78-8648-01A	0	0.00953201356622385	0.0937447396808037	0.122369375567275	0	0.0609783157839005	0.0350793470193541	0.00549072115233453	0.0223477540012072	0	0.0150309631032699	0.00393729242483667	0	0.437716251750796	0.0397717418438333	0.118256701977547	0	0	0.0357447821286189	0	0	0	0	0.71629396045426	0.720399676888812
TCGA-78-8655-01A	0.0214734076816485	0	0.017507035614345	0.110768360656746	0	0.0821433171895879	0.0084925143889221	0.00887721868096189	0.04541191697318	0	0	0.0195662880599987	0.0109718202650851	0.304022322011182	0.0781266385401923	0.181181917356333	0.0271215734882915	0	0.0838540248569396	0	0	0.000481644236586906	0	0.514351889353669	0.85722689912031
TCGA-78-8660-01A	0.014261734094676	0	0.0514150933201679	0.130781049436576	0	0.0732130092666587	0.0429486266700461	0.0642447659050925	0.0555447063602736	0	0	0.0526336285034157	0	0.21984570359356	0.0784790727032095	0.154905391284997	0.0118602320280383	0	0.0487532353502596	0	0	0.00111375148302878	0	0.374443433050384	0.929202799810037
TCGA-78-8662-01A	0.0830845317982318	0	0.0304582697757709	0.132921363542407	0	0.1765827592094	0	0.112951738598442	0.0224985290185758	0	0	0.0286074982795169	0.00708025745847359	0.143383304546636	0.116165345876719	0.121659451921722	0.0207814391409792	0	0.00101436358091775	0.00281114725220922	0	0	0.12	0.0996414649929947	1.05723934136346
TCGA-80-5608-01A	0.00572093982011198	0	0.0502708628911024	0.145623465806063	0	0.171634169551721	0.00683426507401603	0.0139489768294486	0.0593190320010544	0	0.0577701674494999	0.0137147887841395	0	0.085294857817758	0.0806218564129184	0.132231434670747	0.0386932741239692	0.0384848334565562	0.0515002015145167	0	0	0.0483368737963779	0	0.209635164591647	1.0013459318058
TCGA-80-5611-01A	0	0.0396967652024589	0	0.0311986251697519	0	0.0715335313686434	0.0147506825139117	0.03032062352529	0.0449766325923604	0	0	0.00436483749747122	0.0503220031060618	0.435507159432334	0.0905714196085332	0.139291341409812	0.0187581160340851	0	0.0271452597886145	0	0.00156300275067228	0	0	0.521555132715514	0.854085581795044
TCGA-83-5908-01A	0.0184131441787312	0	0.0173357983010382	0.32698414237982	0	0	0.201657666457431	0.035367365119741	0.0199846155682769	0.0264135299479604	0.030738655782566	0	0.0159245025459119	0.0722600842109442	0.116536166458377	0.0711393546644124	0.0264913316623866	0.00178474585076698	0.0189688968716362	0	0	0	0	0.428188690954731	0.90460673731509
TCGA-86-6562-01A	0.00601055602978094	0	0.091346372043941	0.0618591782029593	0	0.147539604338726	0.00248062467642756	0	0.0440992523723729	0	0	0	6.23718840801897e-05	0.242230373637898	0.0418030251530966	0.255280097384521	0.0087442672146003	0.0153448162715693	0.0253149031401683	0.0366101415858728	0	0.0212744160639855	0	0.388017439444932	0.924626491706386
TCGA-86-6851-01A	0	0.00125760885820061	0.227614126600945	0.123830686004299	0	0.0610091446183029	0.0549103790794198	0.0444596551826982	0.0510988874996619	0	0.0822823510382525	0	0	0.121215060801181	0.0866380194510222	0.101357042238086	0.00556209636894904	0	0.0387649422589817	0	0	0	0	0.485798250903971	0.878844180603127
TCGA-86-7701-01A	0.0216022287272765	0	0.216731062664257	0.0452567692539577	0	0.220592117168087	0.0854520701123973	0.0365098088346738	0.0214589329392637	0.0542028407972062	0.0221076069177976	0	0	0.0465423351907139	0.0442995597870825	0.0938807455592356	0.0335781137216894	0.0213755141482382	0.0290042231109998	0	0	0.00740607106712358	0	0.326352323822549	0.946134220131615
TCGA-86-7711-01A	0.00295419117680441	0	0.0501773000950544	0.00477427370564012	0	0.195743761071759	0	0	0	0	0.0751214131578635	0	0.00380946418711963	0.34452336933157	0.0389139446544259	0.131364594749309	0	0	0	0.118888121223949	0	0.0337295666465052	0	0.184824312787	1.03955994516648
TCGA-86-7713-01A	0.0657825562551467	0	0.191913532987643	0.0409894119122934	0	0.170035079860038	0.0374056463870134	0.0374711326635076	0.0215196249564146	0	0.011916745072377	0.00212274578597906	0.0252687996031036	0.0769991690812858	0.0836893788558514	0.1493449034394	0	0.0584437178438284	0.0240727154818449	0	0	0.00302483981427302	0.27	0.075490521277939	1.04076763299308
TCGA-86-7714-01A	0.000776186553404135	0	0	0.0585384645032817	0	0.212171844321918	0.00102101184503842	0	0.0191644703008931	0	0.0116176917369777	0	0.0317675607888772	0	0.00629490811359902	0.145386620783591	0.352957883249527	0.04884691644894	0.0960213259092154	0	0	0.0154351154447376	0	0.323475202184203	0.952969543119464
TCGA-86-7953-01A	0.0128343807437041	0	0.00736366579397624	0.0447062559827792	0	0.303457773462127	0.0467364535716104	0.0229630418659493	0.050335328543566	0	0	0.0191562956050703	0.0656416822317528	0.116275261878848	0.0383564359313698	0.164307973043923	0.041920040569965	0.0427777956287759	0	0	0	0.0231676151465826	0	0.321181447686811	0.95309227423599
TCGA-86-7954-01A	0.0273108937300971	0	0	0.0272717056736997	0	0.162656195723151	0	0.0274501677807918	0.0140723294613267	0.0257517678226561	0	0.0616314704908634	0.00198601850928369	0.0415444373366575	0.205387335591342	0.208138115152043	0.0230504713629352	0.0615483541703896	0.109686066584502	0	0	0.00251467061026196	0	0.572300545392358	0.821095573117546
TCGA-86-7955-01A	0.0854303405880798	0	0.0673581960210296	0.140893067716889	0	0.129496059220331	0	0.0708922153741294	0.0696746987921452	0	0.0225379939304362	0.0393392311506621	0.0139728119280097	0.0949301925395321	0.0665918518073714	0.0703090919751189	0	0.0621838757222856	0.0663903732339792	0	0	0	0.33	0.0611499100634767	1.05996244819697
TCGA-86-8054-01A	0.0610205825324311	0	0.0341928191999181	0.0384041130771458	0	0.244318149684465	0.0590104879702859	0.0146254580501216	0.00358785220340715	0	0.0220785023151292	0	0.00664469543925152	0.156078603038443	0.0419000613117326	0.148845143135964	0.0765967626146131	0.00305707168126183	0.0618879606454175	0	0	0.0277517371004136	0.04	0.136765648494459	1.02462100408682
TCGA-86-8055-01A	0.00520856235943208	0	0.132331966512873	0	0	0.17259510269358	0	0	0.0431041804520837	0	0.00735289414659783	0	0.00261241283514578	0.302852704677378	0.076133306054794	0.202885749258403	0.0314994057973117	0.00204265696431222	0	0.0137801663510335	0	0.00760089189705519	0	0.422842352211946	0.908375157751915
TCGA-86-8056-01A	0.00643457932750305	0.0124493787733307	0.0299561500355428	0.0558423313832416	0	0.205773251398806	0.0215105694164886	0	0.0134384809320198	0	0	0.0156464376225823	0.0620357338677933	0.114358100548308	0.0514874161861017	0.233414515754199	0.0741331023180746	0.00724718387147595	0.0764843747407982	0	0.0129899256392872	0.0067984681844472	0	0.255068875341198	0.978934618138214
TCGA-86-8073-01A	0.0110483073673192	0	0.0306673278309456	0.0659680417642302	0	0.129569546623692	0	0.0321303385407094	0.0187855909372958	0	0	0.0263763628769687	0.128354589403335	0.149245455317727	0.0654105166668142	0.231389236803566	0.0451476744591559	0	0.0659070114082414	0	0	0	0	0.253707265917073	0.983086645169206
TCGA-86-8074-01A	0.0222147015049448	0	0.0454237561322064	0.0397186298394194	0	0.0805714655280807	0.0337767747425143	0.0273947174485667	0.047496232387877	0	0	0.0260197304075046	0.0329374278750092	0.22053594025526	0.0725155264769887	0.182281319832649	0.0943526266263576	0.0217365488521241	0.0365893794398291	0	0.00302346152251536	0.0134117611281536	0	0.308456715048022	0.960566145373814
TCGA-86-8075-01A	0.00146358902290193	0	0.143902875034428	0.0402442075191988	0	0.127741283546519	0.0104847879217468	0.0260738975225081	0.0231516373024537	0	0	0	0.0134453707775365	0.0995051491695408	0.0465697045331188	0.195321946843256	0.0681531012372854	0.091477667315044	0	0.0822631737012672	0.0220536700809258	0.00814793847226906	0	0.310080624715945	0.954578993989986
TCGA-86-8076-01A	0.0025685151274787	0.013622093217443	0.174226748729866	0.194820022364385	0	0.0396126688381674	0.0344628966349646	0.0262799178696333	0.0723238391559328	0	0	0.00443982237596053	0	0.214753131142325	0.0625030632499964	0.069725593837648	0.04808787963362	0	0.0349868423513086	0	0	0.00758696547127072	0	0.493514417440728	0.874037234500328
TCGA-86-8278-01A	0	0	0.133106707636119	0.0497124612054988	0	0.258237315005474	0	0.00692847881907839	0.00569244673658373	0	0.00858966404350389	0.0186344130525522	0.00527511660041812	0.0944136623282369	0.0769658790193065	0.120724402605949	0.0985168436369764	0.0460507545900465	0.0706769043413051	0	0	0.00647495037895178	0.05	0.129779328161866	1.02466110555629
TCGA-86-8279-01A	0	0.00373823341162339	0.0367474041720749	0.0231586487136065	0	0.0796056694604461	0	0.017827127733307	0.0420385896103367	0	0	0.0159795087268142	0	0.363259747552267	0.0376231086560235	0.117066444467922	0.2471301898565	0.0111300276034998	0.00469530003557869	0	0	0	0	0.330173677783779	0.96983980399715
TCGA-86-8280-01A	0.00937797773571029	0	0.0746938167927609	0.048577830885797	0	0.211456348450223	0	0.037610353574094	0.0324476775297511	0	0	0.0411350662240724	0	0.142101209231921	0.0993192100523402	0.120937025656089	0.0717111683591912	0	0.107905875156657	0	0	0.00272644035139252	0	0.534267925151421	0.853411697524271
TCGA-86-8281-01A	0.00474127395128677	0.0305244780769965	0.206519909238655	0.0670904797320843	0	0.13970839731647	0	0.0308612437184431	0.0705403681366507	0	0	0.0459305573133467	0.0131857025728499	0.0754012990869615	0.0396212112615697	0.122945094489544	0.0796347897021095	0.0178626796146936	0.0554325157883387	0	0	0	0.04	0.133072112022879	1.01558555207821
TCGA-86-8358-01A	0.00687962169567947	0	0.144436399119931	0	0	0.0618470054303223	0	0.02144073422192	0.00436140049321779	0.053234260996897	0	0.0709199571927399	0	0.300703918492528	0.0973887415735473	0.215496460738646	0.012290881619151	0	0	0	0.0110006184254202	0	0	0.402044816711391	0.921039328532364
TCGA-86-8359-01A	0	0	0.0842684413287708	0.322109628288274	0	0.0647718300718047	0.0478968343000851	0.0853046201527921	0.110505710001435	0	0	0.0192739673185217	0	0.150593704765654	0.0508169554472029	0.0189999146647754	0	0	0	0.00658204160490667	0	0.0388763520557769	0	0.258410146599957	0.992173726096895
TCGA-86-8585-01A	0.0224312492735937	0.0197449453060508	0.0262213953312668	0.14520994986065	0	0.0786953277280781	0.0954325670560651	0	0.055115157839654	0	0	0.0185934097143625	0	0.324908836972787	0.0648686690942608	0.0928544824362237	0.000531045849056161	0	0.0553929635379516	0	0	0	0	0.548249180468404	0.839271720390114
TCGA-86-8668-01A	0.00313147950620595	0.0374561576911287	0.130267140326342	0.0439117530364123	0	0.147115772366614	0	0.0325288454073962	0.0379069615089738	0	0	0.0316228497103317	0.00076259567158324	0.168625663838631	0.0852453192785302	0.137920995812661	0.0560884140207187	0	0.085983753021047	0	0	0.00143229880342401	0	0.311691534646306	0.953204626819096
TCGA-86-8669-01A	0	0	0.158215518170786	0.126893294685067	0	0.193923707274744	0.00589981282235531	0	0.0532506039564637	0	0	0.0137814331683791	0.0366991909347003	0.128442364087085	0.0626758227933521	0.126232193556767	0.0650870033614457	0.0224445674886268	0	0.00645448770022805	0	0	0	0.272713224674087	0.970157113796074
TCGA-86-8671-01A	0.0233433910565234	0.0397879801440061	0.0442423920996554	0.112322930623042	0	0.135899134675425	0	0.0240387869596879	0.100839301205054	0.0146871743164169	0	0.023853653973847	0	0.192841529688762	0.132708686099923	0.08208897523147	0.0362447732928445	0	0.0371012906333437	0	0	0	0	0.65751002790299	0.779447188609003
TCGA-86-8672-01A	0	0	0.11453383460296	0.200351116484603	0	0.0306010593955088	0.0939969840508528	0.0345697351636406	0.0528184484238571	0	0.0338322877170354	0.00576198434027062	0.00726864840401668	0.158146668698826	0.0602215334308439	0.179203147836087	0.0130295538312136	0	0.0156649976202843	0	0	0	0	0.462614793266425	0.887180937134757
TCGA-86-8673-01A	0	0.00955378236167454	0.156255166205716	0.0404958755155461	0	0.0948123498565032	0.0024577384369038	0.00134793868996769	0.0773715994012813	0	0	0.078988826522376	0	0.311300052465668	0.0324053498571469	0.15319949734868	0	0	0.0283236103768888	0	0	0.0134882129616475	0	0.194309904365533	1.01765476294314
TCGA-86-8674-01A	0.069014250925988	0	0.1271781786446	0.0516073990082105	0	0.0695583610655591	0	0.115642047323206	0.0406890682921427	0	0	0.0455673724531982	0	0.306283481732574	0.0473921526318607	0.0494246979973958	0	0.0553362546014619	0.0223067353238027	0	0	0	0.01	0.170133669996229	1.02184748655213
TCGA-86-A456-01A	0.0364491289339998	0	0.00613473967729706	0.0343560284479545	0	0.117396196561452	0	0.0353990034004245	0.0136202164892402	0.0225625409348458	0	0.0210362557992634	0	0.196296399607109	0.0750422712843619	0.346281851912747	0	0.0677130271869151	0.0086136191695754	0.0170599453584981	0	0.00203877523631643	0	0.303832392044464	0.973155383831287
TCGA-86-A4D0-01A	0.0813885646582734	0	0.11473249934482	0.0795788132584927	0	0.162669241194604	0.0945131827541233	0.0571601898079521	0.00956070002595636	0	0	0.0455457323409727	0.00556556221695692	0.0233311009681767	0.0559787010994543	0.139114939341978	0.100695757506055	0.00434907945727869	0.0258159360249059	0	0	0	0	0.187755043095008	0.999276675020277
TCGA-86-A4JF-01A	0.0083576569588023	0	0.0888679395414087	0	0	0.142930993119876	0.00860209190871949	0.0529969753510791	0	0.0479503986708385	0	0.0951611202781757	0	0.140594983456002	0.0933719962672363	0.139577835209624	0.0105889275497687	0.0356645637878539	0.125845959263309	0	0	0.00948855863730714	0	0.275758766198005	0.972441381599194
TCGA-86-A4P7-01A	0.0561641353602476	0	0.124668483707283	0.109179909826727	0	0.141960203492141	0.0123074919252587	0.03313931119126	0.0425513600007324	0	0.013709999687411	0.00361834083021843	0	0.136197529626251	0.0258580274517424	0.225249949535371	0.023517402105744	0	0.0441522194902498	0	0	0.00772563576936289	0	0.287348184181721	0.96351530789339
TCGA-86-A4P8-01A	0.0179340944009765	0	0	0.0766129750343827	0	0.338330823701494	0	0	0	0	0.0486077837401729	0.00713941215771194	0.0107992942775016	0.161129250040518	0.060553732498805	0.215101154523329	0.0241298239849776	0	0.0396616556401304	0	0	0	0	0.398218142961749	0.918907884656
TCGA-91-6828-01A	0.00426037694126006	0	0.0838617933362635	0.120779883275782	0	0.196790887503973	0	0	0	0	0	0.0628947329725685	0.0371724402440814	0.00738025384042678	0.0768873382338068	0.236727290480646	0.0858655022550444	0	0.0654022524442586	0	0	0.0219772484718895	0	0.36630572430202	0.930602743629564
TCGA-91-6829-01A	0.0725966186907523	0	0.0389641343669008	0.0821162362992409	0	0.0716397599362305	0.0386304129024239	0.0027923815616578	0.0344666225624831	0	0	0.00139663129830994	0	0.206962352233046	0.0247232688849891	0.278575883740297	0.0141621168050258	0.00997471879290192	0.109425766765027	0	0	0.0135730951607132	0	0.291129753396076	0.968277356149557
TCGA-91-6830-01A	0.0555654606454245	0	0.0456323472538387	0.0996915352880873	0	0.162076015795114	0.00318602940003491	0	0	0	0.0109145938570648	0.0159749205381819	0.00168167112342813	0.211016201377512	0.132251317252848	0.131558350617933	0.0054134846879996	0.00927898911134093	0.0758855534284492	0	0.00395755809980021	0.0359159715229424	0	0.339519780337955	0.947345167745814
TCGA-91-6831-01A	0	0	0.136813052436725	0.0963591617593136	0	0.0783278516735231	0.0055339340057585	0	0.0482854574818437	0	0	0.0390200487233572	0	0.25976542004921	0.0712237181961604	0.227333348950375	0.00485330533554093	0	0.0129052630436611	0	0	0.019579438344531	0	0.459119482632011	0.887819373278238
